DATAFLOW,VARIABLE: Variable,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_VARIABLE_2: Note Variable 2,NOTE_VARIABLE_1: Note Variable 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2009,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2010,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2011,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2012,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2013,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2014,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2015,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2016,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2017,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2018,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2019,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2020,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2021,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM03003: Grosbous,A: Annual,2022,17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1987,40,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1988,47,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1989,43,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1990,54,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1991,45,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1992,44,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1993,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1994,44,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1995,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1996,33,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1997,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1998,41,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,1999,41,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2000,58,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2001,45,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2002,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2003,48,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2004,54,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2005,38,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2006,46,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2007,56,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2008,49,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2009,46,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2010,61,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2011,46,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2012,60,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2013,66,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2014,49,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2015,43,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2016,57,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2017,51,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2018,59,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2019,60,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2020,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2021,56,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT04: Canton Vianden,A: Annual,2022,60,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1987,107,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1988,126,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1989,140,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1990,124,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1991,128,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1992,161,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1993,137,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1994,150,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1995,154,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1996,207,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1997,145,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1998,152,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,1999,157,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2000,184,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2001,155,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2002,150,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2003,145,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2004,152,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2005,157,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2006,137,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2007,164,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2008,150,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2009,147,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2010,176,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2011,155,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2012,191,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2013,157,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2014,164,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2015,190,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2016,148,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2017,162,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2018,194,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2019,178,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2020,208,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2021,211,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CT05: Canton Wiltz,A: Annual,2022,212,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1987,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1988,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1989,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1990,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1991,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1992,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1993,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1994,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1995,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1996,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1997,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1998,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,1999,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2000,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2001,18,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2002,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2003,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2004,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2005,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2006,32,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2007,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2008,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2009,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2010,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2011,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2012,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2013,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2014,24,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2015,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2016,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2017,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2018,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2019,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2020,23,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2021,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07003: Flaxweiler,A: Annual,2022,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1987,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1988,37,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1989,39,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1990,37,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1991,37,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1992,35,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1993,37,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1994,55,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1995,43,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1996,94,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1997,65,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1998,52,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,1999,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2000,52,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2001,41,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2002,35,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2003,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2004,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2005,54,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2006,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2007,46,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2008,49,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2009,44,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2010,46,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2011,43,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2012,65,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2013,47,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2014,46,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2015,41,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2016,44,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2017,52,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2018,32,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2019,44,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2020,55,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2021,55,,,,,,,,0: Zero
LU1:DF_X024(1.0),A01: Live births by municipality of residence,CM07004: Grevenmacher,A: Annual,2022,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1987,32,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1988,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1989,30,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1990,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1991,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1992,27,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1993,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1994,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1995,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1996,31,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1997,36,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1998,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,1999,36,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,2000,26,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,2001,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,2002,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,2003,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM09003: Habscht,A: Annual,2004,24,,,,,,,,0: Zero
